Round,Random avg,Random std dev,FIREWithoutRecency avg,FIREWithoutRecency std dev,Mitigating avg,Mitigating std dev,MitigatingWithRecency avg,MitigatingWithRecency std dev,FIRE avg,FIRE std dev
155,1007.3508333333332,436.0967873338632,3381.3941666666665,735.3694798464121,3658.9691666666668,808.570864791444,3649.998333333332,817.9209119842278,3619.350833333334,788.8515629755879
156,1014.4558333333335,439.96067780494127,3401.410833333334,740.8007182082886,3681.9999999999995,815.960421536418,3672.0925,823.8492088416591,3641.8916666666664,794.9675635416413
157,1020.6958333333331,442.6169358399666,3422.519166666667,747.6676586043536,3704.938333333333,823.1663059424194,3694.9,828.7989052940808,3664.8266666666664,801.1076436791196
158,1027.9475000000002,445.65507338215065,3444.148333333333,753.7633549655279,3728.3949999999986,828.5985227428703,3718.1733333333336,835.1160233082053,3686.614999999999,807.3222927764903
159,1034.5033333333333,448.6525156293627,3465.725833333333,759.6429446388498,3752.808333333334,834.4605216262648,3742.5141666666664,842.2763747317443,3710.7741666666675,814.6851156398642
160,1041.3483333333336,451.4119703743159,3488.3925000000004,765.3275615023533,3777.2183333333323,841.0313025354316,3766.570833333333,849.4584481225702,3734.5191666666665,820.3741409416161
161,1047.17,454.29470976693335,3510.1191666666673,770.7429376730714,3802.796666666667,847.3916324374463,3790.5258333333327,856.0165165807421,3759.3583333333318,827.2556543828111
162,1053.1183333333336,457.58945667304585,3532.664166666667,775.7930754597191,3827.1966666666676,853.5862256711713,3816.3966666666656,861.8263141208388,3783.8016666666676,833.7107098671711
163,1059.0283333333336,460.83324603977474,3555.768333333333,781.4651015062808,3853.200833333334,860.4895973405199,3841.7833333333333,867.5063497606226,3807.291666666666,839.963880423835
164,1066.1758333333337,463.19518131384007,3578.9149999999995,787.8244965903111,3877.442500000001,866.2043311630891,3868.684166666667,873.6483253547383,3832.296666666667,846.8467515846324
165,1071.7116666666668,466.07696326179155,3603.069166666666,793.5606257737791,3903.1358333333333,871.7965501070031,3893.665,879.9272470699559,3858.3849999999993,852.5797726426805
166,1078.3300000000002,468.74657886455265,3627.706666666667,799.0275385916168,3928.8883333333333,878.4155115509593,3919.5991666666664,886.3885891439394,3884.589999999999,858.6489065256985
