Round,Random avg,Random std dev,FIREWithoutRecency avg,FIREWithoutRecency std dev,Mitigating avg,Mitigating std dev,MitigatingWithRecency avg,MitigatingWithRecency std dev,FIRE avg,FIRE std dev
245,275.6133928571428,925.6037577117576,2591.7261904761895,1049.888988478733,3586.2541666666666,1064.2395868489443,3570.9470238095237,1151.290405061237,3312.606547619048,1039.745085900377
246,275.8991071428571,928.909954242265,2604.24107142857,1053.7104817984325,3602.9175595238094,1067.4347853889753,3585.3169642857138,1156.198632273693,3327.626488095239,1044.4518139441216
247,276.9101190476191,933.1121044598244,2618.803273809522,1059.217281551171,3618.3806547619047,1070.1878039064213,3598.3300595238093,1163.9132922723381,3341.6732142857145,1049.2249814061754
248,278.8595238095238,936.2311561327408,2632.5297619047606,1062.449685522536,3633.2279761904756,1076.1283541920097,3612.3898809523803,1170.4720478233066,3355.0083333333337,1054.3993111952323
249,280.02529761904754,939.6721946326094,2644.0148809523803,1064.9854130777478,3648.599107142857,1081.4048295299306,3625.842559523809,1175.6560631698674,3370.1750000000006,1059.7614119107322
250,280.6860119047618,943.4342697302573,2655.6919642857138,1067.100798064699,3664.0494047619045,1085.6496700943403,3638.7874999999995,1180.5886262290417,3385.562797619049,1064.6569667534538
251,282.61994047619044,948.04446426874,2665.6342261904756,1070.3743280530375,3680.248511904762,1088.196974497821,3652.603571428571,1186.1025833656722,3400.626190476191,1068.837129444749
252,285.43244047619044,950.3013545993218,2676.439583333333,1073.6448863327341,3695.859821428571,1092.7729955823193,3667.0479166666664,1192.5776428743225,3415.5181547619054,1073.5810677710401
253,285.80029761904757,955.7485211125313,2687.3598214285703,1078.329178936887,3709.470238095238,1097.725452840065,3681.1395833333327,1197.3484449530106,3429.661309523809,1078.6184209800624
254,286.83035714285705,959.8909827484018,2698.042857142856,1082.262530843052,3724.208928571429,1100.5643476083928,3698.257738095238,1203.5176233794555,3443.71875,1083.179117915656
255,288.8342261904761,964.8472395626674,2708.3479166666657,1086.1397886617494,3739.6080357142864,1103.9158543330484,3713.1377976190465,1210.1070500505034,3459.8247023809536,1088.4582361319697
256,291.55892857142845,970.7064728441268,2721.138095238094,1087.4188418156937,3755.3029761904763,1105.9320518082322,3728.2267857142856,1214.9986556014399,3474.32380952381,1092.0504903697747
257,292.90119047619044,974.5608824271867,2734.0145833333327,1092.3522036304205,3770.120833333333,1110.8740529665602,3743.495535714285,1219.760127144903,3488.381547619048,1097.8945576027802
258,294.57470238095243,979.7827435226474,2746.3639880952373,1096.0256355657957,3785.5255952380953,1114.717539718952,3758.181845238095,1224.9452724803423,3503.807440476191,1102.8368384958333
259,294.2607142857143,984.8803796387768,2757.80982142857,1098.8275082295654,3800.726785714286,1119.893783612147,3773.1988095238094,1228.546072189107,3518.635416666667,1107.2357851459446
260,295.09255952380954,991.4894898124418,2768.4684523809515,1103.4218180328144,3815.619047619048,1124.1239732198846,3787.5419642857146,1233.1849721999572,3532.6119047619054,1112.6728691904707
261,296.33660714285713,994.6211489666529,2781.525297619047,1107.1893541009526,3829.4485119047617,1129.0482198071118,3803.9901785714283,1237.8192421077088,3545.911309523809,1117.1364927764075
262,297.82172619047617,999.0423581688726,2793.292261904761,1112.0187000681706,3843.257738095238,1135.177108806747,3819.4580357142863,1243.4766687427798,3560.169047619048,1123.4349592981216
263,299.1553571428572,1003.7215843268183,2805.0562499999996,1117.7278874885187,3859.0684523809527,1139.8673033172013,3835.0553571428572,1246.2147222809967,3572.935714285715,1129.5505954092034
264,298.9708333333333,1008.7273351634699,2815.3642857142854,1122.940597471959,3873.000000000001,1144.4574065505974,3849.8952380952383,1251.7789806676435,3586.499404761905,1134.8364074720484
265,298.6309523809524,1012.1457393929991,2826.5122023809517,1129.2937140473662,3887.292857142858,1147.9897663569836,3865.845833333333,1254.7733571666913,3601.127976190476,1140.6088110109804
266,298.8613095238095,1015.3229070588467,2837.8252976190465,1134.8786673150273,3902.3562500000007,1149.8355634426612,3880.4467261904756,1259.9848530850002,3615.849404761905,1146.144034758744
267,299.09642857142865,1018.6292243039567,2847.941666666666,1140.9917063768219,3914.8583333333336,1152.997569116306,3894.869940476191,1264.9280814686647,3629.566666666667,1153.411780821593
268,302.7735119047619,1022.0359019945049,2860.386904761904,1146.4255769296858,3928.932738095239,1156.549847056588,3911.7255952380956,1273.857421461099,3643.66011904762,1159.0846379479553
269,302.70267857142863,1026.5313386643095,2870.006845238095,1151.0418745036673,3942.1830357142862,1161.482289799952,3926.363392857142,1280.315261861413,3656.2023809523816,1164.1465871218275
270,304.63511904761907,1031.1600907803645,2881.174404761904,1155.6049617826332,3955.5952380952394,1164.5178664172588,3939.2875,1285.8173024344726,3668.911309523809,1172.0319184749653
271,308.69375,1034.2920240373087,2892.9803571428565,1160.8644216997566,3968.250595238096,1169.2045802062248,3954.1627976190466,1292.001300352991,3682.6086309523816,1176.9327744360876
272,309.16279761904764,1038.6838315272614,2905.056249999999,1163.337709959424,3982.624404761905,1172.2904459880328,3969.6386904761907,1298.095674100791,3695.808928571429,1181.7541335790113
273,311.68928571428575,1043.1166327996937,2916.2895833333323,1167.5784777443916,3997.501785714286,1176.721734649031,3984.3681547619044,1304.091771968767,3710.1607142857147,1185.4814323271505
274,314.8729166666667,1047.6949230327507,2925.835416666666,1172.2064842516754,4012.8547619047627,1180.1580385196655,4000.087202380952,1309.7933824408392,3724.002976190476,1189.765797310564
275,316.58333333333337,1050.7025781971872,2937.4321428571425,1175.812055848124,4025.867857142858,1182.9360211328164,4012.6104166666655,1314.4807360466173,3737.5669642857147,1193.16525703111
276,318.1372023809525,1053.2613285209018,2949.3898809523807,1179.8554251890666,4041.8958333333335,1186.8450589483812,4025.6761904761893,1320.079652504962,3750.2389880952387,1196.6708597799814
277,319.11190476190484,1057.2443201198084,2961.15119047619,1182.4440351544429,4054.447023809525,1190.0388209399032,4040.742261904761,1325.564552212077,3764.01994047619,1199.4943066524147
278,320.8675595238095,1062.739057370537,2971.451785714285,1184.7202453990044,4069.825297619048,1192.2641155954254,4056.6624999999995,1332.4920559309862,3775.906547619047,1204.0199416317569
279,322.4372023809525,1069.234525137682,2984.0413690476184,1188.7753250981893,4083.3764880952394,1196.644607309525,4070.587499999999,1336.6807500051948,3789.6330357142856,1207.0994517393056
280,322.7824404761906,1073.4511853788772,2994.9869047619045,1194.313563970582,4099.342857142858,1200.0330722651727,4084.5940476190467,1342.7071170661507,3802.221428571429,1211.2321038893726
281,324.2383928571429,1078.1891018091117,3007.11488095238,1198.2232781995554,4114.2172619047615,1202.0277164291972,4100.224404761904,1348.204515477054,3814.2767857142853,1214.0806176400233
282,324.4086309523811,1082.963906412658,3018.2160714285715,1202.9277089212173,4128.321428571429,1204.6445744754508,4115.652678571429,1352.5195907210255,3826.500892857143,1219.7726474754563
283,325.70386904761915,1087.1423976405993,3027.649107142857,1208.6904638945637,4140.805357142858,1209.3198291131428,4129.775,1358.6736419134281,3837.338988095238,1225.7754391683538
284,326.4645833333334,1089.854858674113,3037.71488095238,1212.3058873353002,4156.196130952381,1212.0854730626238,4143.350595238095,1362.065287697965,3850.4580357142863,1233.027168913162
285,326.8761904761906,1094.9021915147691,3047.5249999999996,1217.099462347161,4169.7255952380965,1216.3580084421365,4157.330952380952,1366.0768382030549,3860.94375,1238.6096023578016
286,326.2598214285715,1098.139406399262,3058.5020833333338,1220.7690542060845,4183.127083333335,1220.004032209445,4171.027976190476,1370.8441378076363,3871.405952380953,1244.443063592117
287,327.9056547619048,1102.2254844090728,3071.568452380952,1225.3293881657096,4197.21636904762,1222.9984867075534,4183.756845238096,1374.9285687318536,3884.5791666666673,1249.6324269198726
288,330.3482142857145,1105.2936980800073,3084.588095238095,1229.609830492344,4211.70386904762,1228.2743718241034,4198.366071428571,1378.0098644675727,3896.1675595238094,1252.950768401649
289,332.4898809523811,1108.5249062385587,3095.985119047619,1232.3092188616627,4226.203273809525,1233.6789373142526,4211.583333333332,1381.6628764728946,3910.09494047619,1257.4549034692557
290,333.23779761904774,1114.5707817649893,3106.133035714285,1236.678838801107,4241.317559523811,1237.7442837838073,4226.316369047619,1386.8870690695544,3921.744940476189,1262.1336618682692
291,335.16696428571436,1119.408661628908,3117.5535714285716,1241.7335315248351,4256.074107142858,1242.5917163369318,4240.034821428571,1391.3259523196418,3933.9056547619048,1266.6183816055168
292,336.7872023809525,1123.7274684674842,3128.0050595238095,1246.7519006467633,4270.92886904762,1248.341886561018,4255.2279761904765,1395.4773557082276,3947.561607142857,1270.322118539874
293,338.6285714285715,1126.9689314784664,3138.8696428571425,1253.4562775629256,4286.650892857144,1251.729100988707,4270.9413690476185,1401.1977250755974,3961.7934523809527,1273.9178823245716
294,339.45982142857156,1131.3955480521834,3146.193452380952,1259.2842739154753,4301.921428571429,1255.2250996242424,4286.792559523809,1403.9907133350666,3975.0544642857144,1278.9432911108956
295,342.36517857142866,1135.2546061011972,3157.175595238095,1265.163892272804,4316.845833333335,1258.4185364104121,4302.7488095238095,1407.9005126066859,3989.10386904762,1285.1087967844564
296,343.6639880952381,1138.837291759383,3165.3654761904754,1269.2133002195033,4331.6970238095255,1261.9161551399152,4316.575892857142,1411.5234523926094,4002.0946428571433,1289.2954350840507
297,345.3830357142858,1141.8867847482518,3174.2741071428572,1274.1986723927093,4348.124404761906,1267.5353881800554,4331.538392857144,1414.7815313275162,4018.7056547619054,1293.4915717069175
298,345.86458333333337,1145.5838848908088,3182.4672619047624,1277.7341359024513,4364.774702380953,1271.0425630072618,4347.68244047619,1420.2891823246075,4034.555059523809,1297.6697348965076
299,347.31875,1149.1142061852408,3190.6791666666663,1284.1822009852738,4380.611607142859,1275.2638141969367,4364.008035714285,1423.53614595986,4049.9247023809526,1302.8873713534933
300,348.9497023809524,1155.4492345188773,3200.6306547619047,1289.5916119954031,4397.273511904762,1278.9318861169077,4377.597321428571,1428.9746333068224,4064.6622023809527,1308.3653492295812
301,351.00267857142865,1159.207909797979,3210.346130952381,1292.4573515922943,4414.802678571429,1283.6953633775724,4392.856845238095,1432.8469311086976,4078.5720238095246,1314.0955866685329
302,352.51636904761915,1163.588211607823,3220.179166666666,1298.6820537922476,4429.52261904762,1289.2211899135505,4407.776785714285,1436.7642546016682,4095.3711309523815,1318.7324415173
303,355.3681547619047,1166.6915548449647,3230.4833333333327,1303.8951473534792,4445.7279761904765,1294.4207411920504,4422.387202380952,1441.383857047387,4110.264880952382,1322.146934902073
304,355.91369047619037,1169.7605829089964,3240.2892857142856,1310.1604639047612,4463.458630952382,1296.4357891503269,4437.8970238095235,1443.887231035273,4124.40119047619,1328.8969014196775
305,357.00803571428577,1172.890643095608,3250.0907738095234,1313.3238778806774,4477.039285714287,1299.7308480550562,4452.992261904762,1448.9215519878342,4140.558035714286,1331.804749051518
306,358.74315476190475,1176.402153076002,3262.549404761904,1317.0431938616277,4493.880952380953,1303.224162852926,4468.444642857142,1454.1108551003852,4153.999702380953,1336.4385624730264
307,358.86904761904754,1179.4679167046359,3274.1556547619048,1320.650426683285,4509.508630952381,1307.3538693399062,4484.784226190475,1456.832532231698,4164.656547619047,1340.7857278936217
308,360.98035714285714,1182.3283933716934,3285.8741071428567,1324.8440069438348,4525.337797619048,1312.5838129771328,4499.006845238096,1459.3768721801418,4177.997023809524,1345.2645082406189
309,362.7949404761906,1185.4085397733288,3295.036011904761,1328.125917220205,4540.88511904762,1316.0866756409878,4514.634523809525,1463.7986486761797,4192.24494047619,1349.5965447689541
310,364.2413690476192,1188.0627461325282,3306.2889880952375,1331.9251359530444,4555.27886904762,1321.4214547829945,4531.2202380952385,1468.174452726133,4205.503571428571,1353.947191595493
311,366.11458333333337,1190.9407087651146,3316.40238095238,1336.4518540345114,4570.835416666668,1326.7905483499837,4545.074404761905,1472.0639685343585,4219.9127976190475,1359.1824396626157
312,365.7764880952381,1193.0398819135928,3327.075892857142,1339.9130221156342,4584.630654761906,1332.1433025955487,4561.517559523809,1475.8830822245461,4233.677976190476,1364.540944075865
313,365.62470238095244,1196.0409700514506,3336.568452380952,1345.2947580025564,4598.257142857144,1337.46041095965,4574.760714285714,1481.577049619677,4246.858333333333,1368.0039688330273
314,367.8380952380952,1200.5090421235407,3348.246428571429,1348.8852535885737,4612.200000000001,1340.4139904859169,4587.552678571427,1484.756090070903,4259.818452380952,1372.143096409727
315,369.672619047619,1200.8502335232406,3359.4863095238093,1353.6169191180786,4627.275892857143,1343.409902590418,4603.018154761904,1487.446910853916,4272.8580357142855,1372.0288982313507
316,370.90922619047626,1204.1507975374695,3370.3863095238094,1357.1108631122001,4642.712202380953,1347.309450763058,4619.142857142857,1491.5478898407814,4285.374702380953,1374.6849063354255
317,372.9318452380952,1206.3704137534726,3381.2627976190474,1363.5096847587586,4657.627678571429,1351.4010292850467,4635.838392857142,1495.7356861213023,4299.799999999999,1378.6176114162129
318,374.83809523809526,1208.6836930588695,3391.38244047619,1368.7989849765252,4671.202083333334,1356.3551186759923,4650.103273809524,1501.038765249647,4312.384523809523,1382.9141470819525
319,377.0473214285715,1211.0159413526294,3402.6157738095235,1373.1782953022596,4685.815773809524,1360.78492735645,4664.505952380952,1502.996310460566,4323.211607142856,1384.8890742707104
320,377.30625000000003,1213.7393888066367,3414.278869047618,1375.6327408210316,4699.419047619048,1365.2347844601577,4679.629166666667,1506.1948185531521,4336.722321428571,1387.6039750998177
321,379.83214285714286,1217.354415595702,3425.46488095238,1379.4252159437458,4713.797916666667,1371.5897218929576,4694.383035714285,1509.800060930838,4349.236011904763,1391.463909098207
322,381.50089285714296,1219.9250573846782,3437.3014880952383,1381.5276678536545,4728.044047619048,1376.6310524437947,4707.112797619047,1515.063872279401,4361.857738095238,1396.2204626946054
323,382.3122023809523,1222.5437235799734,3447.442261904762,1385.622021618273,4742.535119047619,1381.5392548530178,4722.038988095238,1519.996546565281,4374.984226190476,1401.0644804347523
324,384.2372023809525,1225.8521572012378,3456.536309523809,1389.527374736234,4758.91369047619,1387.9761728517262,4737.750892857142,1523.8294741038746,4388.856547619047,1405.632951609829
325,386.81309523809534,1228.2042835062505,3466.2217261904757,1393.7323669978678,4773.939285714286,1393.5817225887065,4754.101785714285,1527.9438745201808,4402.5116071428565,1409.4302362790393
326,389.371130952381,1231.2577264691404,3475.1979166666665,1398.049587471012,4789.272321428571,1399.2154326269092,4770.355952380952,1531.9528960436635,4414.467857142857,1414.089344461997
327,391.2276785714286,1234.0033967972715,3487.3306547619054,1400.988263210678,4805.649404761905,1406.0049023229192,4785.95,1535.5950549771414,4429.253571428571,1418.4471100210799
328,394.25535714285724,1237.4048459179592,3498.467559523809,1404.4730739467943,4819.384523809523,1409.788296592526,4803.138988095237,1538.2255471381386,4442.327976190476,1423.086402703253
329,396.26875000000007,1240.69107414284,3511.214583333333,1409.5363397317808,4834.836309523811,1413.568724970245,4818.664285714285,1544.247593200675,4456.1886904761905,1427.5689044760668
330,398.4491071428572,1244.6150944448484,3523.0681547619038,1413.6356080984206,4852.343452380952,1419.4141161607965,4834.393154761903,1546.7657985679077,4469.851785714286,1432.4953374701022
331,399.96726190476204,1247.7247844270835,3533.0127976190474,1416.7129384237796,4867.575297619048,1423.905699591853,4849.806845238096,1550.2570312123132,4483.611904761905,1437.2794325595546
332,401.41011904761916,1250.8148668180297,3544.2017857142855,1420.3792019134348,4882.988690476191,1429.4663588136723,4864.9779761904765,1555.0559447618864,4498.192857142858,1438.9521588385876
333,402.7705357142859,1252.5299080046607,3556.4205357142855,1423.3588129768123,4898.3083333333325,1434.8011296977081,4881.023511904762,1558.6119773254895,4513.146726190476,1441.696357497023
334,403.6127976190478,1256.2150798812877,3568.571130952381,1427.6347898490874,4913.088690476192,1440.9220099576771,4896.401190476191,1561.9652876038406,4528.559226190476,1446.428391346041
335,405.623511904762,1258.8852645774075,3579.157440476191,1431.2493126560714,4928.867261904763,1445.4338340086779,4912.227380952381,1565.780176622742,4542.587202380952,1450.1724148333183
336,405.03779761904775,1262.3839618318016,3591.375297619047,1435.5811821749458,4945.541964285716,1451.0157383961628,4929.140773809524,1569.5383508095863,4555.674702380953,1455.523332897314
337,406.44375000000014,1266.4835163645128,3602.4199404761907,1441.8894720373285,4962.32113095238,1453.2397632238021,4942.979761904761,1573.9564543848544,4568.132738095238,1460.089600645544
338,407.68898809523824,1268.811926492027,3615.0392857142856,1447.3564495403114,4977.113392857143,1458.2623835276538,4957.281547619048,1579.0859828891519,4581.313392857142,1467.396775231294
339,408.8690476190477,1273.3052430506327,3626.7970238095236,1450.9357535714892,4991.80625,1461.4541972175718,4971.918750000001,1584.3296644538068,4595.056547619048,1473.1951074996282
340,410.6446428571429,1275.4985135352981,3636.7854166666666,1454.2497108707123,5006.842857142858,1462.9830120902338,4986.468452380954,1590.5957730694506,4609.413095238095,1477.412390961276
341,411.5544642857144,1278.3471162125174,3647.5565476190473,1457.9361309536828,5020.384523809524,1467.6458936532003,4999.88125,1597.3039937963383,4624.299702380953,1483.2435590757505
342,412.4020833333335,1281.150010946495,3658.344642857143,1462.108772392916,5035.350297619047,1471.8799339583059,5013.511011904761,1604.8600875208333,4639.041071428571,1486.508585239802
343,414.6169642857143,1285.77271407007,3668.2845238095238,1465.3341386936936,5049.698511904762,1475.752925565263,5026.128571428571,1609.4148321286546,4652.7904761904765,1490.4494662463014
344,416.5101190476192,1289.8310720230859,3677.8788690476185,1467.943860636306,5063.512797619047,1479.7376186089189,5039.948511904762,1614.2984157744581,4665.017857142857,1494.1828596392113
345,417.96815476190477,1292.433461928035,3689.419642857142,1470.3488209871841,5078.650297619048,1485.0090026710923,5055.505059523809,1618.6834667329201,4678.170833333334,1498.061360029845
346,417.4877976190477,1295.7151429208805,3699.223511904762,1473.422444139353,5093.533630952382,1487.3598669903738,5069.186904761906,1626.1795680676291,4689.941369047619,1503.5329368123348
347,419.6193452380953,1296.8984437492877,3710.5401785714275,1477.5288796058032,5110.055654761904,1490.6202344028434,5081.813392857142,1632.906949140994,4702.671428571428,1507.0685306668524
348,421.53244047619063,1301.1064259646855,3720.0241071428572,1481.589828452186,5125.785119047619,1494.2586700990232,5093.704464285714,1638.6514125767944,4713.713392857143,1511.782667422614
349,423.00922619047634,1305.564906989056,3728.3919642857136,1484.9454383460504,5140.070833333333,1497.7562038802225,5107.620238095237,1643.511159899331,4725.290476190476,1515.278906459294
350,425.7232142857144,1309.5694830745765,3738.333035714285,1487.6684698095523,5154.054166666667,1500.0556874163235,5121.219642857143,1647.1469083415361,4737.721130952381,1518.691804298302
351,425.7678571428572,1313.0985983381545,3749.4154761904765,1490.8224450073044,5167.801785714286,1502.9451143122744,5134.348511904762,1651.2953646730634,4752.401785714286,1524.3667504813504
352,428.25982142857157,1316.9754858603983,3759.4455357142847,1493.636105455006,5182.848214285716,1505.1796390675274,5149.223809523809,1657.1567468243798,4764.981547619047,1530.390990503681
353,429.8026785714287,1319.576084671935,3768.4782738095228,1495.7354530483283,5197.700892857143,1507.152855173908,5162.658630952381,1662.2707528900014,4776.466964285714,1537.7998545823243
354,432.02232142857144,1322.369028733177,3778.718452380951,1497.7101061957767,5212.325297619048,1508.8818571805623,5177.552083333334,1668.9967057291785,4789.027976190477,1542.3278084971857
355,434.108630952381,1327.2449014192307,3788.2360119047617,1502.433209499852,5227.091071428572,1513.103637380916,5192.821428571428,1674.3292495250928,4800.171726190476,1546.9183580584024
356,435.952380952381,1329.4036192884591,3796.9791666666665,1508.3119670295323,5243.369047619048,1517.1972586565066,5207.133035714286,1678.042417478668,4813.3625,1551.2472674552607
357,437.4550595238096,1333.3793458953537,3806.0636904761895,1513.5722514385966,5257.173511904763,1520.659629696104,5221.722023809523,1683.3054393980012,4827.0273809523815,1555.359662012862
358,439.4678571428573,1336.8299491261137,3817.210416666666,1519.4241088916356,5273.8267857142855,1523.7030901525893,5238.927380952382,1687.1653331251343,4839.797916666666,1559.6667912806383
359,440.63571428571447,1339.032076672653,3829.1806547619044,1524.60107081647,5290.6574404761905,1528.6541610114296,5254.148214285714,1690.3099757716739,4852.736011904762,1563.695343946944
360,442.22619047619065,1341.518096482693,3838.897023809523,1529.7423946720023,5308.498511904762,1532.374215911056,5266.90744047619,1692.276778637363,4865.321726190477,1569.570274703199
361,443.17261904761926,1344.999216166877,3850.350892857142,1532.4100394953716,5325.885416666666,1536.9773217780037,5279.883333333333,1695.7604539205558,4877.886607142858,1574.0877406184175
362,444.33809523809543,1349.2890894572968,3862.1086309523807,1536.5705468409958,5341.245833333334,1539.9595848409779,5294.036607142857,1700.0595142565826,4889.849702380952,1578.6071063975292
363,444.44732142857146,1352.2423671683262,3874.188095238095,1539.2141992550457,5356.86636904762,1545.2362032118042,5308.143154761905,1703.351698879463,4903.134821428572,1581.64401704257
364,446.23690476190484,1354.356012357785,3886.5142857142855,1543.6104266592106,5371.880059523808,1550.310599746054,5322.249702380953,1707.9347797570563,4917.039285714286,1584.4409276357264
365,445.82172619047634,1359.234848541514,3897.6312499999985,1549.2876869113793,5389.437797619047,1555.793634504289,5338.390178571429,1710.5666941815336,4928.603273809523,1587.2423168025991
366,447.1428571428572,1364.143152013284,3910.025892857142,1553.778387272109,5405.856845238095,1560.6735407321112,5352.244047619048,1713.524571588835,4941.019047619046,1591.4688068607384
367,448.97619047619065,1366.989820375564,3921.0220238095235,1558.6789128680198,5421.333630952381,1562.4115681361156,5365.612797619048,1717.3123787856748,4955.653869047619,1594.8653735194857
368,448.8818452380953,1370.8447873839461,3931.8601190476184,1564.7152336755908,5439.044345238095,1567.849016907552,5380.9648809523815,1719.1122518970824,4969.355952380953,1600.0534731113923
369,449.1372023809525,1375.0368654757308,3943.8910714285716,1569.8553214607152,5455.147321428571,1572.337548939299,5396.487797619048,1722.8226990372427,4981.986904761904,1604.3900647643675
370,449.88065476190496,1377.302410596781,3954.4083333333338,1576.3538235742487,5471.8842261904765,1577.674797800625,5409.99136904762,1727.0673847167861,4994.380357142859,1608.9448345178096
371,451.2419642857144,1381.1245299617244,3966.3568452380955,1580.3349946493306,5488.215178571429,1581.6201118533438,5426.464583333333,1732.0547753083479,5006.0324404761905,1612.0998262741814
372,451.7190476190476,1382.9169382593614,3976.9306547619044,1585.8291810283433,5507.075892857143,1585.7146146191901,5439.710119047618,1738.5215216223403,5020.297321428572,1615.4290580036247
373,453.29226190476203,1385.8012051610056,3987.7291666666665,1591.0674841404673,5521.790773809525,1590.9958143358356,5454.44375,1743.1890787172104,5032.750595238096,1619.6889970883874
374,454.78422619047626,1388.7756076520227,3997.8958333333335,1594.9504708521122,5537.496726190477,1594.2125983472806,5468.077976190476,1747.7256631463417,5044.747916666667,1623.0075570512986
375,456.2836309523811,1392.6219647788075,4010.928869047619,1600.0871877681893,5554.098214285715,1596.6385480107604,5483.487797619048,1751.5169107187066,5057.522916666667,1625.9763430505882
376,457.59940476190485,1395.5898680236867,4020.191071428571,1605.5351799670264,5569.453571428572,1601.2973292597183,5498.675000000001,1757.3592775523457,5072.033630952382,1630.35466365928
377,458.075892857143,1397.7033132079562,4030.091369047618,1611.5728639799959,5584.828571428572,1603.5161142989052,5514.554761904763,1762.7102974311208,5086.180357142857,1633.2946832629218
378,459.0958333333335,1401.3351066965658,4039.8127976190467,1615.7796854179069,5600.082142857142,1606.6027251324658,5529.458333333332,1768.0976905986302,5098.826190476191,1637.3330538064943
379,460.7229166666668,1405.2141422585655,4049.9553571428564,1619.7396893677296,5615.301488095238,1610.2025208448201,5546.076488095237,1773.1424306972003,5112.598511904762,1641.478780261302
380,459.9291666666668,1408.843144907533,4060.595238095238,1626.3860398089394,5633.391964285715,1613.9136456134163,5560.804166666667,1778.3419287479987,5125.909523809523,1646.9569491276852
381,460.06190476190494,1411.2510790922668,4069.8580357142864,1630.8632625814128,5648.18244047619,1617.0498610132147,5576.380654761905,1783.5403472992666,5141.3919642857145,1652.8901451789122
382,462.1592261904763,1412.9924832192198,4079.753571428571,1635.668149512025,5662.6,1620.2330549473768,5589.794345238095,1787.9936531773603,5153.6211309523815,1657.384662329086
383,462.0747023809525,1416.4803800742004,4088.992261904762,1639.7640557944906,5677.205059523809,1621.1454350330755,5604.752380952383,1791.8753437123726,5165.791964285714,1661.6066649076706
384,462.3404761904764,1420.2974679113677,4099.6601190476185,1644.4877296658506,5692.147023809523,1625.3095681486066,5618.521726190477,1796.5414809983033,5178.525892857144,1666.276367991117
385,462.8208333333335,1423.7419756151546,4108.528273809525,1649.5214712479321,5709.298511904762,1628.5090239089343,5631.975000000001,1800.5563504617103,5193.297916666668,1670.4239111954646
386,463.39940476190486,1428.2417106857556,4116.929464285715,1653.633287960903,5725.894345238096,1631.0343424917717,5647.63630952381,1804.0473396996954,5208.019345238096,1673.1068571786686
387,464.7803571428573,1431.7206375036342,4126.562202380953,1656.7798617639594,5740.629761904762,1633.6478761665796,5662.762797619048,1808.2694954409997,5222.045238095238,1674.0060954498051
388,466.7002976190477,1435.7315912945182,4135.514583333334,1662.3820620806375,5756.935416666667,1637.1473071427029,5677.125297619048,1813.1533957528222,5234.097321428572,1676.8414370400608
389,468.5247023809526,1439.604605435791,4147.733035714286,1668.6251822651288,5772.602380952381,1642.3296614384815,5691.057142857143,1817.6114228887245,5247.4023809523815,1680.1570107275456
390,470.0979166666667,1443.0895140648172,4160.369345238095,1671.5451280709117,5787.937499999999,1645.3633455033303,5704.395238095239,1821.3328624134574,5259.39017857143,1683.9467498111158
391,470.8130952380954,1447.5581594966832,4173.484821428572,1676.3092303592791,5804.074404761906,1648.4607477049824,5719.226785714285,1826.6906722635626,5271.403571428572,1688.1044513836155
392,471.7223214285714,1451.3171236169096,4185.766369047619,1681.385588239783,5820.518452380953,1653.4622981864104,5734.352976190477,1830.3004132450453,5285.6625,1690.0610673284107
393,471.5294642857143,1455.1676198296484,4199.021130952381,1685.3776147226508,5836.8610119047635,1658.019553468123,5748.2125,1834.7835648369855,5300.047619047619,1693.4833039199023
394,471.99732142857147,1458.7279009579483,4211.98005952381,1690.0653709445448,5853.676190476191,1661.2322676581064,5763.125892857142,1838.233914924316,5312.018750000001,1696.9884871039205
395,472.571130952381,1462.5666771753076,4224.671130952382,1695.11314256189,5869.9386904761905,1666.0162127945493,5776.267857142857,1844.660111271469,5323.319047619048,1699.322294645388
396,473.43869047619063,1466.789458473487,4236.897321428572,1698.9110202374939,5884.765476190476,1669.9326403939456,5791.250297619047,1848.037376590661,5336.694642857143,1700.6387540529513
397,474.2553571428572,1469.3741786413677,4248.59880952381,1704.8987392142535,5900.239583333334,1674.5583468294064,5805.1238095238095,1852.4464312736216,5348.271726190477,1704.4230321754856
398,474.871130952381,1472.0280170797332,4261.524107142856,1709.28779174565,5915.381845238096,1680.5608225141339,5821.243154761904,1859.4993739525214,5359.460714285715,1708.4011286229336
399,474.81994047619054,1475.5616199914327,4272.008333333333,1713.0827787356332,5930.116964285715,1686.04131350757,5837.958333333334,1864.9716820906417,5370.777083333334,1712.6983499844166
400,475.49077380952394,1478.291565538197,4281.752083333334,1717.8148718971818,5943.446726190477,1690.2173135634393,5853.201190476189,1870.8345871387055,5383.110119047619,1718.0918382113373
401,476.05922619047624,1482.024086028381,4291.812797619048,1723.7813855135353,5958.013988095239,1695.9597245094549,5868.888690476191,1878.367129311905,5396.549107142857,1722.4940647746514
402,476.794642857143,1485.6203152778921,4302.534226190476,1728.9410046768953,5972.503869047619,1700.0738123627661,5884.551488095238,1882.8291064458276,5409.79136904762,1725.5599650655038
403,477.7247023809526,1490.188769401139,4310.914880952381,1734.132764585834,5987.552678571429,1704.4966750282058,5897.662797619047,1888.8652560885307,5422.294047619048,1730.2179979681289
404,477.2139880952383,1494.6560067244866,4320.950892857143,1738.797811563098,6002.3086309523815,1708.594140171316,5912.539583333333,1894.7067076735434,5434.816071428572,1735.3169682081966
