Round,Random avg,Random std dev,FIREWithoutRecency avg,FIREWithoutRecency std dev,Mitigating avg,Mitigating std dev,MitigatingWithRecency avg,MitigatingWithRecency std dev,FIRE avg,FIRE std dev
37,3.055833333333319,111.51293572508875,455.8433333333334,157.0595851986684,576.2716666666669,181.17687495005174,595.8783333333333,181.25867236723693,589.7475000000001,186.9785345690337
38,3.452499999999984,114.7540068321267,472.19333333333327,158.3258320065161,598.3025,183.85448896289034,618.8308333333334,183.9871686366108,613.0783333333333,189.4241633360316
39,3.84999999999999,117.23094194793455,488.6566666666666,161.02372400260361,620.0300000000002,186.02895478034242,643.0624999999999,187.0186908087145,636.6158333333333,192.734547998954
40,4.170833333333319,120.25690764694377,504.9216666666668,162.73785255912514,641.9791666666666,188.99446112731863,666.4516666666666,189.13201029087242,660.7625,195.13191037838138
41,3.2258333333333233,123.34475259353805,521.1750000000002,165.30333502214785,664.22,191.3134972731639,689.4091666666667,192.169942276578,684.0641666666666,198.34960633696195
42,3.769166666666652,126.23354188929608,537.8975,166.7631271298871,685.1883333333333,193.5247924542084,713.775,194.8952295109121,708.2166666666668,201.88755912085765
43,4.040833333333319,129.05898374010147,553.6774999999999,167.73238871165182,706.2108333333333,195.4494001387145,737.3841666666666,198.65277658552594,732.7450000000001,205.69589686935632
44,3.7024999999999864,131.27964956375888,570.3600000000001,169.13375783352325,728.6225,197.5796548951137,761.6083333333331,202.41783792717257,757.3566666666667,208.67200608184663
45,4.200833333333315,134.8732856162282,587.3325,171.07143396879235,750.8441666666664,200.23093573595074,787.2175000000003,205.72632260312622,782.9833333333335,211.847113209031
46,4.107499999999987,137.54686627806782,604.5491666666668,172.79684275866012,772.9141666666667,202.38754720729074,811.4308333333331,209.25262022287532,807.5866666666668,214.2369740043851
47,4.313333333333318,140.92253196940035,622.0516666666666,174.6378044617551,795.1458333333335,204.94973964669973,835.8183333333334,211.31792526638364,832.7041666666668,216.70101959234324
48,4.578333333333314,143.3384884344281,638.7591666666668,176.5169918815655,817.3416666666666,207.6727164380959,860.0850000000002,214.1096644245654,857.0016666666669,219.20850518906022
49,5.553333333333316,147.1005270970238,656.4508333333333,179.18780140655963,838.4133333333335,209.67371838962876,884.3425,216.81679530993958,882.0658333333334,222.2354766673929
50,6.410833333333316,150.01408221165624,674.2474999999998,181.4853061487807,859.7816666666663,212.30905973237324,909.8258333333331,219.23517951461523,906.9516666666667,225.09565719069553
51,6.053333333333316,152.3624548294844,691.0141666666667,183.14458951156897,882.875,215.42586440712165,933.9866666666665,220.79241483171973,931.9316666666667,228.1976787969881
52,5.7624999999999815,155.6126323175775,707.9766666666666,184.38463857292086,904.8058333333327,217.21881930216767,959.1608333333331,223.23952803142737,956.9008333333335,232.2959265513735
53,5.079166666666647,159.1309253610058,725.7208333333334,187.0002321466919,926.885,219.55281232541756,983.9716666666667,226.1440659672993,981.0775,236.02936949579674
54,4.956666666666645,161.48403342986512,742.4125,190.07964161437698,949.5183333333335,222.32270951004736,1008.7983333333333,229.07008546027524,1005.6158333333333,239.16041575600119
55,4.894999999999977,164.69364704741278,759.7966666666664,191.80403965448113,971.0608333333334,225.04378959839255,1032.93,232.04044987410663,1028.6999999999996,242.02486542938337
56,4.375833333333313,168.40657245232117,776.3791666666664,194.74162855527607,992.4233333333333,227.10978352990435,1056.1083333333333,234.30751843345624,1052.1075,245.5053388322521
57,4.7766666666666495,171.24643077383476,792.4541666666669,197.24453418881117,1012.0883333333331,229.1651878194709,1079.2600000000002,236.85479488144912,1074.5824999999998,248.28621483778005
58,4.817499999999976,174.67956951587104,807.4266666666667,199.66232041040357,1032.5608333333334,231.6706386365135,1101.8641666666665,239.7170727895816,1097.4558333333332,251.926953341914
59,4.740833333333316,177.84195607219164,822.8266666666668,202.70888101330607,1052.7124999999999,233.87425548459203,1123.1691666666668,242.41824744671948,1119.9708333333335,254.39460015260852
60,3.9608333333333077,181.06530233324048,837.2800000000002,205.70301745882747,1072.1125000000002,235.95020002610963,1144.091666666667,245.70467410084004,1141.8325,258.71489341685464
61,3.7474999999999756,184.0596714855297,850.2908333333332,208.26896513783169,1090.3741666666665,238.7532945511492,1164.7858333333334,248.3171363579803,1162.7425,261.61966227102573
62,4.440833333333312,187.63520127164307,863.3466666666665,210.9122879895811,1107.3125,241.47699370661243,1185.3941666666667,250.86353807758823,1182.3633333333337,265.3257009266578
63,5.28833333333331,189.6180044926583,876.4183333333332,213.64192702588448,1123.3700000000001,244.12264287989893,1204.6558333333335,254.6188701070353,1201.6824999999997,269.4153281091091
64,5.584999999999979,192.81680063815324,888.9783333333336,216.6830559891054,1139.125,246.70473734923615,1224.1574999999998,258.6422833076281,1219.8841666666665,273.0485778272289
65,5.859999999999976,195.57783417208722,900.0541666666667,219.27412594519177,1154.2216666666668,249.5099137197648,1242.3433333333335,262.3696748652346,1239.585833333333,276.87453554137124
66,7.060833333333314,198.43008550627547,910.8383333333333,221.56899910386588,1169.685,251.8010385149796,1260.5366666666666,266.0541386583231,1257.8683333333333,280.87187116390123
67,7.554166666666643,200.4057890759119,921.7016666666666,223.73441866294172,1183.605,254.38867438538927,1278.0724999999998,271.0622659107948,1274.8591666666666,284.5824861981048
68,7.5208333333333055,203.02664272516057,932.2974999999999,225.99218229626396,1196.8974999999996,256.5624175747601,1295.2400000000005,276.59856711587565,1291.2208333333333,287.60795934961544
69,7.001666666666645,205.6702709300604,942.13,229.26698753248857,1210.36,259.52392642319353,1311.6325,281.0906995390653,1306.980833333333,291.18487769919386
70,7.666666666666649,209.5955740295529,951.3,231.17533734640094,1223.4033333333332,263.4111042120705,1327.1408333333331,284.9805972793489,1322.5766666666666,295.00106006871687
71,7.7299999999999764,212.55799604656923,960.8200000000002,234.0953960995389,1236.115,266.61002452604407,1342.3433333333332,288.38879458890983,1337.1208333333334,299.3025109699494
72,8.479999999999972,215.36901282063153,970.7258333333333,237.0387645703289,1249.0383333333332,270.53179968659265,1357.6091666666662,292.79412916876333,1352.3041666666666,304.2126264649356
73,8.033333333333305,217.93655852487592,980.07,239.69768712090476,1261.5408333333332,273.7786303508833,1373.548333333333,296.7946010852174,1367.496666666667,308.99791484373776
74,8.287499999999971,221.24970468436035,989.4258333333335,242.9235262453438,1274.1141666666667,277.3159290424813,1389.6475,301.70320177125694,1382.4833333333331,313.67866763262344
75,8.912499999999975,224.08613954019506,999.4,246.15996154262518,1287.1891666666663,281.8090479890102,1405.9633333333331,307.0793996401148,1397.4066666666668,319.0909234058532
76,9.28499999999997,226.27571651883264,1009.58,248.7071166050542,1299.8250000000005,286.20849735522074,1422.0475,313.0379137059297,1413.5266666666666,324.5452463490689
77,9.274999999999979,228.73537445654918,1019.8908333333337,251.3243404240492,1312.17,290.43605361402524,1438.0008333333337,317.7570722713693,1429.2749999999996,329.4452201133834
78,8.800833333333305,230.62580236084455,1030.0841666666668,254.06554060501142,1325.4966666666662,294.34844771026815,1453.3825,323.08376135837005,1444.685,333.9259472922104
