Round,Random avg,Random std dev,FIREWithoutRecency avg,FIREWithoutRecency std dev,Mitigating avg,Mitigating std dev,MitigatingWithRecency avg,MitigatingWithRecency std dev,FIRE avg,FIRE std dev
40,-3.1445238095237955,211.89893053787517,363.9998809523809,269.0435930864237,423.832738095238,270.3671836067438,406.1953571428572,257.0314974194027,394.4328571428571,278.2281606409377
41,-3.7622619047618957,217.0801976917505,379.33333333333326,274.0067248510618,442.11869047619024,274.8533044712318,424.5504761904763,261.4980876225906,411.04440476190473,283.53606572566923
42,-3.3451190476190336,221.6394687884902,394.1558333333333,279.3670561571052,461.35833333333323,280.40149441927434,442.7023809523808,266.74753149712035,426.14357142857153,289.20989252691686
43,-4.306309523809515,226.59532601811713,410.6627380952379,285.76327319526274,479.8525000000001,285.2274513607775,460.1540476190475,272.55467051451234,442.5320238095239,295.94514637436185
44,-4.676428571428556,231.9553618948943,426.7229761904761,292.3372919118618,498.10416666666674,289.95651153038284,477.58607142857124,278.3509471014634,458.9042857142855,302.0616030932519
45,-4.906547619047607,237.24950379524773,443.50738095238097,298.4208734165607,517.8415476190477,294.0127198440846,495.67619047619047,284.478171541538,475.6296428571426,308.11695475573987
46,-5.129999999999995,241.94171038116914,458.9369047619048,304.4833515396136,536.8211904761903,298.79598221772625,513.645,290.4050152962933,492.7403571428572,313.95229814423743
47,-5.573333333333328,247.95144913334198,474.1394047619046,309.98510857065116,556.7010714285715,302.9506102572325,532.7859523809523,295.7322661170614,509.04821428571415,319.9307582250585
48,-6.297857142857131,252.0994428257876,489.3657142857142,316.38376632016013,576.4935714285713,308.24985805555497,551.3042857142855,301.05713127578747,526.2723809523807,324.570055273545
49,-6.750476190476174,257.23945675304344,505.36821428571403,322.96802245566926,595.3690476190476,312.4793208645502,569.0230952380952,306.1018877475216,543.3090476190473,329.8403300756965
50,-7.447619047619035,261.84787807316144,521.3058333333333,329.8710545676408,615.3957142857142,316.8648509764908,587.5614285714286,311.08415367572246,560.6047619047617,336.30508846632785
51,-8.055238095238087,266.91672641358093,537.7110714285714,335.1040761779032,635.1319047619048,321.65544207654915,605.9701190476188,315.38018294397995,577.8017857142855,341.0350956261935
52,-8.407261904761897,271.6014082732904,553.7666666666668,340.80860276943616,654.9261904761902,326.7268162596267,624.0820238095237,320.61578854857424,594.7634523809523,347.16575606632756
53,-9.512380952380946,277.0053259555968,569.7090476190475,346.5264053223903,675.0979761904761,330.87849747238533,642.3309523809523,325.8461625168909,611.353333333333,351.679988825745
54,-9.854285714285703,282.57523453930514,585.5090476190475,351.8049143322986,694.0626190476189,336.3811927390879,659.4394047619047,330.72706459225907,628.7242857142855,357.1875685493414
55,-10.346071428571413,287.6404161045029,600.8064285714286,356.9920000204086,714.392976190476,340.46375478765293,676.7092857142857,335.1347138526261,645.0402380952379,361.53659585317183
56,-11.093928571428561,292.8010701601327,615.1219047619048,361.8021728797523,734.1734523809522,344.77972274565013,693.9853571428571,340.1659522598171,660.940476190476,366.15599630615407
57,-11.616547619047603,297.3177217250455,630.3269047619048,366.56344200958415,753.2394047619044,348.6372043885415,710.4595238095238,344.5761652533648,676.6892857142857,370.9289256903972
58,-12.345714285714264,302.3919569469242,644.1498809523807,372.0586615326173,771.1009523809522,352.6927086918569,728.1538095238096,349.17616247734264,692.0596428571429,375.48533379665577
59,-12.414047619047603,307.4992374494168,657.0860714285714,376.791401131029,788.2610714285713,357.2304443928194,745.7517857142853,353.59112854820887,707.3513095238093,379.5821474187326
60,-12.473333333333322,312.06313571018666,669.3780952380952,382.12104372218073,805.078095238095,361.5256073207532,761.5485714285713,357.509182035962,721.4461904761903,384.0624105068632
61,-13.003095238095227,316.264494185436,681.7245238095237,386.4158917286427,821.1291666666666,365.44235173199786,777.487619047619,361.80424894906406,735.6765476190474,387.80802433982853
62,-13.01488095238094,321.70587114427826,693.4815476190474,391.8269301298182,836.5813095238095,369.65961921125626,792.8838095238092,366.0055211251659,748.2739285714284,392.4285876394194
63,-13.786190476190466,326.3710114555786,704.0702380952379,396.85648223444275,851.5788095238091,372.4573521438972,806.8489285714284,370.6391596792886,760.5167857142853,396.97786424143334
64,-14.570952380952372,331.7989273105864,714.578095238095,400.4147251746344,864.7920238095237,376.6202267147226,820.6751190476188,376.13828558645065,772.4070238095235,401.67267643747283
65,-14.433809523809511,337.607311548068,724.9339285714285,405.7006945403524,877.2533333333334,380.4196352365714,832.7145238095237,380.4535806779589,783.9688095238093,405.7691627135314
66,-13.312499999999993,342.0690962680924,734.0985714285713,410.23679299492056,890.9415476190475,384.4487078503641,844.8873809523808,384.6369819945256,794.177857142857,409.99212924639284
67,-12.930595238095231,346.82199546125736,742.8979761904764,414.6636481054311,902.6735714285713,388.5461310942652,856.8547619047619,389.3935653698159,804.9085714285713,414.61985101325246
68,-12.802142857142849,351.9082719727967,751.3114285714286,418.92793778866536,914.8491666666664,392.7164463057203,868.6291666666668,394.2129747327365,815.2759523809523,419.693942479479
69,-13.17380952380951,356.3363737059509,759.3441666666669,423.76073618445355,926.2335714285708,396.0561861816516,879.033095238095,399.0726944423655,824.8907142857145,424.03602941763603
70,-12.863571428571408,361.71240992548815,766.9922619047616,428.695699779157,936.3327380952379,399.8956268824787,889.1810714285712,403.7458448588341,835.4699999999998,428.0982091257674
71,-12.46392857142856,367.36620344551443,774.7949999999998,434.10061324962,946.5711904761905,404.94365086804936,898.2555952380949,408.9272344148967,845.2624999999997,434.1775462802611
72,-12.428690476190454,372.52914427087893,781.9551190476188,439.46444665220565,956.7158333333332,409.7532023815989,906.9128571428571,414.35323042954974,854.5094047619045,439.7885846092664
73,-12.091904761904742,378.2684159054238,789.4658333333334,446.0229302301776,966.3355952380949,415.36893487828246,916.1530952380948,419.4900090280773,864.9729761904761,446.22202053334127
74,-12.236666666666647,383.6376460193316,798.2611904761906,451.1593873392792,975.6967857142859,420.6960522674751,924.7902380952376,425.57911857512073,873.9864285714284,452.0923928432365
75,-13.294880952380934,390.11086225048797,805.5704761904764,455.659211149563,985.073095238095,427.3636187906885,933.3917857142857,430.97249355311584,883.2930952380951,458.4368906023956
76,-14.121428571428558,395.5659684405649,811.935476190476,461.36176341443047,994.1890476190473,433.2976681875243,942.7898809523806,436.255856049764,891.9665476190473,464.5532092471033
77,-14.63261904761903,400.5477927663847,819.5988095238096,467.45272252821064,1004.1432142857141,439.59916662075796,951.2788095238091,442.1427054859087,900.9077380952382,470.31996512784775
78,-14.855357142857136,405.7879311517058,827.1902380952379,473.4191203233716,1014.3203571428571,445.2335775708066,959.8920238095235,448.3338263896872,910.4116666666663,476.9749704955719
79,-15.882380952380927,411.23112264044164,834.7542857142856,479.8007155060456,1024.0623809523802,450.77891782181615,968.5683333333332,454.9642292840846,920.2777380952379,483.6596319988857
80,-16.1538095238095,416.79036268738474,842.3117857142857,486.6714877872658,1034.070238095238,456.7363925399508,979.0665476190475,460.8861986885346,930.0307142857143,489.6485475344035
81,-16.449285714285683,422.21066472112204,850.3750000000003,493.46729961364395,1045.1285714285714,463.1347348776883,988.8079761904758,467.645552521456,940.1041666666665,495.8306060895813
82,-17.25988095238093,427.2902114964923,858.4698809523811,499.84024485302376,1055.8392857142858,468.98337696240736,999.2533333333331,474.21128737357725,949.7292857142857,502.63042196340103
83,-17.263333333333307,433.25702825456034,868.0184523809521,506.6359642970797,1067.2960714285714,475.7819400936615,1010.6522619047614,479.97326012077633,960.2089285714284,509.44151017619646
84,-17.479761904761883,438.1731927602847,877.6245238095236,512.7977917292912,1079.482857142857,482.68728486729617,1021.7323809523809,486.42325556782276,971.3173809523807,515.6161446576085
85,-17.270119047619016,443.40553132818394,886.8021428571425,519.278858276011,1092.5728571428567,489.77261659750235,1032.380833333333,493.3788825059214,983.2829761904762,522.2152093790071
86,-17.190952380952353,447.9401627057487,896.4045238095237,525.9989522820496,1105.3498809523808,496.54731387531865,1044.4834523809523,500.44816933173587,993.4689285714284,529.2710834970026
87,-17.32083333333332,453.85470298994517,906.6622619047619,532.3722905990066,1118.0934523809526,502.8989092520897,1055.693095238095,507.5695487949298,1005.125357142857,537.0335737669529
88,-18.297499999999967,459.5117727428137,917.6301190476192,539.3190261195481,1131.2552380952382,509.9673983047087,1066.318214285714,514.9655801291005,1016.0989285714282,545.0168611621948
89,-18.210833333333316,464.8152058579656,928.5988095238093,546.1029486358655,1144.5282142857143,516.7053326762336,1079.1942857142856,522.318666682102,1027.8915476190473,552.3701269724974
90,-18.597857142857134,470.13683408237415,939.5198809523807,552.3746997973427,1158.4010714285714,524.4726875240925,1091.6414285714286,528.9752088248059,1039.989880952381,560.3687061379006
91,-18.32226190476188,475.93951769822274,949.5230952380949,557.948383271411,1171.9695238095235,530.9318323733511,1104.3917857142856,535.6949472484288,1052.9372619047615,567.8931799539118
92,-18.35523809523808,481.8752726373376,959.9555952380953,563.4419569355229,1186.4892857142856,538.5385450099661,1117.581785714285,542.3127712039936,1065.0242857142857,574.9383118649947
93,-18.632738095238068,486.9807316508739,971.3502380952377,568.6577331806709,1201.3923809523808,544.836545837935,1131.1548809523808,548.9672119104002,1077.7264285714282,582.1115703333737
94,-19.320833333333315,492.36843855887344,981.3103571428568,573.8187714689137,1217.0153571428573,550.9553088434803,1144.9154761904756,555.7496564058658,1090.433095238095,589.0435654087818
95,-19.965476190476164,497.6609244241466,992.6294047619048,579.9093723139157,1232.910952380952,557.3022647424598,1158.3139285714283,563.4104125089306,1103.8767857142855,596.2436955095442
96,-20.911666666666644,503.55019289396444,1002.7161904761904,585.1549650149858,1248.7044047619042,563.8422497384797,1173.1014285714284,569.7121840469863,1116.3186904761899,603.4614214313203
97,-21.298452380952348,509.18706298845626,1014.1464285714284,590.0813332377164,1263.9874999999995,570.009501649147,1186.9252380952378,576.3560536913304,1131.1098809523803,610.6122598016071
98,-21.543214285714257,514.169078013136,1026.9786904761902,595.8134860379423,1279.938214285714,577.1826831225588,1201.8383333333331,582.4107756112768,1144.815119047619,616.737401367453
99,-21.789404761904734,519.3993230480031,1039.5546428571427,600.8636901288069,1296.6451190476184,583.7171400032504,1217.0323809523804,588.9017002267767,1158.916428571428,623.3123567557525
